value,count
4639,68446
4640,14641
4641,115752
4642,38655
4643,143322
4644,15623
4645,152123
4646,48790
4647,256659
4648,11742
4649,129901
4650,33919
4651,84093
4652,15092
4653,110088
4654,34450
4655,103094
4656,25036
4657,136801
4658,42849
4659,153079
4660,34237
4661,597413
4662,68198
4663,164617
4664,72294
4665,56303
4666,107451
4667,83233
4668,43577
4669,72473
4670,83034
4671,79375
4672,42904
4673,108874
4674,147431
4675,83956
4676,68949
4677,167701
4678,243362
4679,95189
4680,48465
4681,85112
4682,282537
4683,213087
4684,80709
4685,117404
4686,111231
4687,442070
4688,33503
4689,146063
4690,65589
4691,114991
4692,14189
4693,71471
4694,113089
4695,108593
4696,37749
4697,349611
4698,111537
4699,241217
4700,32014
4701,527062
4702,157651
4703,139480
4704,19765
4705,65233
4706,58823
4707,31505
4708,13381
4709,75360
4710,122007
4711,36983
4712,36720
4713,59755
4714,490705
4715,62111
4716,45474
4717,62997
4718,190231
4719,72819
4720,35914
4721,34094
4722,171501
4723,69478
4724,53506
4725,27362
4726,163576
4727,231255
4728,46228
4729,53585
4730,148522
4731,71543
4732,49948
4733,47213
4734,94977
4735,117697
4736,36912
4737,109401
4738,441410
4739,43552
4740,62930
4741,71036
4742,1045893
4743,47906
4744,129398
4745,201905
4746,58557
4747,103608
4748,66646
4749,314096
4750,123139
4751,86145
4752,25446
4753,44448
4754,101473
4755,32953
4756,30839
4757,102839
4758,163515
4759,33412
4760,63863
4761,48389
4762,378108
4763,29203
4764,61351
4765,90528
4766,183478
4767,44316
4768,37165
4769,100691
4770,74671
4771,67378
4772,50804
4773,302051
4774,80285
4775,32620
4776,36952
4777,373822
4778,87121
4779,89176
4780,27993
4781,161049
4782,192496
4783,82530
4784,58377
4785,90032
4786,376266
4787,120228
4788,101039
4789,42271
4790,89854
4791,166784
4792,39650
4793,93109
4794,52224
4795,121462
4796,54876
4797,136502
4798,50496
4799,177116
4800,46879
4801,58943
4802,53619
4803,218058
4804,46757
4805,116451
4806,70932
4807,549679
4808,42734
4809,143407
4810,50008
4811,1149521
4812,29673
4813,267949
4814,82157
4815,170910
4816,44729
4817,63302
4818,112866
4819,185411
4820,89720
4821,131029
4822,142090
4823,579809
4824,43949
4825,204551
4826,124174
4827,928096
4828,83725
4829,497655
4830,126139
4831,157801
4832,65377
4833,91367
4834,93460
4835,91253
4836,74510
4837,131135
4838,106555
4839,93730
4840,50308
4841,76650
4842,121256
4843,78962
4844,39263
4845,118164
4846,172433
4847,98178
4848,47303
4849,180252
4850,116349
4851,169406
4852,59984
4853,204078
4854,288591
4855,333693
4856,141847
4857,298732
4858,238595
4859,347278
4860,111169
4861,182443
4862,207175
4863,155967
4864,29408
4865,238332
4866,138896
4867,189620
4868,14503
4869,296348
4870,467468
4871,313417
4872,49536
4873,97695
4874,1199032
4875,102670
4876,64096
4877,56532
4878,42925
4879,249475
4880,32000
4881,120938
4882,87575
4883,443498
4884,38430
4885,175699
4886,82530
4887,277906
4888,43215
4889,112979
4890,102387
4891,448771
4892,103147
4893,504214
4894,417139
4895,135232
4896,79133
4897,659739
4898,142399
4899,370793
4900,49198
4901,391195
4902,101860
4903,546901
4904,59350
4905,197708
4906,78975
4907,271941
4908,30323
4909,179505
4910,124357
4911,178652
4912,30805
4913,442905
4914,136757
4915,266817
4916,60754
4917,154490
4918,190217
4919,92949
4920,40755
4921,420485
4922,126396
4923,270596
4924,32388
4925,300287
4926,107331
4927,978142
4928,45043
4929,312549
4930,123803
4931,215362
4932,18946
4933,175429
4934,166214
4935,128547
4936,22231
4937,99817
4938,287857
4939,150294
4940,37196
4941,120396
4942,545483
4943,156595
4944,76244
4945,407869
4946,1078914
4947,482265
4948,106586
4949,826636
4950,76059
4951,991520
4952,86247
4953,241968
4954,64527
4955,455175
4956,67120
4957,200399
4958,77602
4959,381645
4960,45559
4961,173672
4962,97402
4963,717686
4964,27854
4965,599304
4966,78538
4967,553643
4968,40080
4969,462876
4970,82355
4971,297983
4972,39262
4973,120327
4974,130371
4975,18616
4976,63514
4977,154302
4978,249797
4979,43792
4980,67342
4981,268770
4982,215045
4983,62088
4984,52908
4985,270218
4986,159647
4987,89801
4988,35749
4989,67042
4990,125880
4991,33277
4992,56485
4993,51861
4994,245240
4995,53493
4996,72636
4997,107443
4998,191360
4999,38665
5000,60904
5001,63851
5002,141161
5003,53534
5004,24435
5005,55383
5006,177226
5007,186144
5008,34384
5009,46379
5010,121540
5011,53036
5012,36901
5013,64649
5014,217516
5015,82777
5016,105307
5017,108474
5018,367026
5019,107658
5020,92398
5021,97380
5022,235053
5023,65648
5024,70150
5025,95558
5026,196523
5027,26161
5028,86889
5029,129232
5030,306237
5031,25642
5032,100226
5033,150734
5034,468867
5035,39564
5036,125216
5037,90052
