signature_id,distinct_count,cycle_min,cycle_max,signature_hash,value_set_id,value_set_hash,size,representative_m,member_m_list
1243,12597,5336,18856,019cc302a8fd1903,254,55e7cb0bf77a4d2e,1,1244,1244
1244,11528,5410,17879,e3f2aad2a25e0e9f,255,eeebaf342c43765f,1,1245,1245
1245,857,9646,11156,a51929695d0c7e11,256,66e0e14c1a55492a,1,1246,1246
1246,12273,5306,18399,91a4984c86573876,257,00191cb914cf5df4,1,1247,1247
1247,5,7546,7558,8b79b21ec33d18eb,217,0ceb85bf0ff37ed3,1,1248,1248
1248,1112,9522,11034,8424d3ffa2881db3,258,cf3b3e2c8b1810e5,1,1249,1249
1249,294,9882,10522,733de9806e094628,259,c9dd7e26e6683309,1,1250,1250
1250,253,9966,10538,54b33ded0cc8af09,260,8697e48798eced4f,1,1251,1251
1251,132,10024,10334,d4673a6b88ba59f4,261,3a5f01e91d8ae7f3,1,1252,1252
1252,176,10010,10390,87c66eae1f32f956,262,c5c709644d1d7f00,1,1253,1253
1253,189,10044,10562,1341d641e5d5cc5a,263,00602af8e5c128d6,1,1254,1254
1254,126,10044,10330,58d5ade475b0e5e0,264,8c943d4a0f9d3c7b,1,1255,1255
1255,88,10044,10248,f87698915c05eb90,265,a81169859189bcfa,1,1256,1256
1256,111,10058,10398,c84e50fd8221e1e2,266,ae6007062ede0310,1,1257,1257
1257,87,10066,10326,04261a13245c1157,267,9b0f1428a702c039,1,1258,1258
1258,25,10098,10196,0db02259ecc52c70,268,20a1d7ddde9a7b8b,1,1259,1259
1259,26,10086,10196,60c587a65446c09f,269,b630cde8e6bd1219,1,1260,1260
1260,39,10088,10196,d05da4804457ea33,270,9965035428dfcf69,1,1261,1261
1261,5,7546,7558,dd55fa3a6dc119f5,217,0ceb85bf0ff37ed3,1,1262,1262
1262,4,9394,9406,0365ceba86454e06,241,2b18de36d3521a18,1,1263,1263
1263,45,10104,10238,22db897757775dbd,271,516c4803014d6404,1,1264,1264
1264,13,10130,10196,fd538b179f2c3ff9,272,71743cb8e8b7bfad,1,1265,1265
1265,51,10110,10262,49ad22ea0993502d,273,28ed48dedbd6c6aa,1,1266,1266
1266,27,10146,10262,80aa4310de422cf2,274,e84e870fb3bc27f4,1,1267,1267
1267,39,10138,10262,b186a26131f4b1ee,275,1156fccfed8ecc16,1,1268,1268
1268,28,10136,10214,603f512b880c08d0,276,18801c3449c0a2ef,1,1269,1269
1269,20,10260,10326,6823c2441834df93,277,c47a0b1a6fb46e0d,1,1270,1270
1270,5,10166,10196,9a4e7ea6db9354df,278,b1cd651c41956abd,1,1271,1271
1271,25,10160,10262,dea0a07d27e740e9,279,190adadfcf72d9db,1,1272,1272
1272,3,10250,10258,4b6ba2919f13b8c4,252,3da41e0aa2563531,1,1273,1273
1273,7,10184,10202,38de73c6ddfc7af9,280,de3f7da4fc74f2a8,1,1274,1274
1274,7,10184,10202,e78a6715afc89fe1,280,de3f7da4fc74f2a8,1,1275,1275
1275,3,10194,10198,f58b17e96a3c99f6,281,41b7e8a8012e6519,1,1276,1276
1276,3,10194,10198,8c59659f85987d1f,281,41b7e8a8012e6519,1,1277,1277
1277,3,10250,10258,405906ecc4eeef9f,252,3da41e0aa2563531,1,1278,1278
1278,4,9394,9406,6d2992d88fad6985,241,2b18de36d3521a18,1,1279,1279
1279,3,10250,10258,595e0950c7002be9,252,3da41e0aa2563531,1,1280,1280
1280,4,9394,9406,bfd53bd3d1b39624,241,2b18de36d3521a18,1,1281,1281
1281,13,10266,10322,ef21120c6eeb2d9f,282,ab896470456051d4,1,1282,1282
1282,12,10266,10322,5c52eb997d78253a,283,4fe63ae8498664aa,1,1283,1283
1283,16,10278,10354,a5ea55848fe87a35,284,18ed28729f904a7d,1,1284,1284
1284,4,9394,9406,ce0b567b2cc0f984,241,2b18de36d3521a18,1,1285,1285
1285,9,10288,10354,edd1411a00ef3014,285,a221108b771b10da,1,1286,1286
1286,3,10194,10198,74555e5a706e2279,281,41b7e8a8012e6519,1,1287,1287
1287,2,10308,10312,a963320b6751e482,286,296a95bc512d1dea,1,1288,1288
1288,4,9394,9406,1df7d6fac982a163,241,2b18de36d3521a18,1,1289,1289
1289,4,10320,10354,fc8a9b22128b833f,287,b500dff8ae10eb80,1,1290,1290
1290,1,10328,10328,b2e23cb3be402ebf,288,ac9bfd3bc2320101,1,1291,1291
1291,4,9394,9406,40820d47cbe88b08,241,2b18de36d3521a18,1,1292,1292
1292,3,10430,10438,b4fd7e0179f33479,289,33ec16a6cca98025,1,1293,1293
1293,3,10430,10438,f85355fc448e0780,289,33ec16a6cca98025,1,1294,1294
1294,3,10430,10438,2fc7bdd3bf45f953,289,33ec16a6cca98025,1,1295,1295
1295,4,6210,6238,58ebba83e2fa1d27,208,663cd04a06110164,1,1296,1296
1296,3,10430,10438,19e8bd553c917f01,289,33ec16a6cca98025,1,1297,1297
1297,3,10430,10438,967d30123dd809a9,289,33ec16a6cca98025,1,1298,1298
1298,5,7546,7558,3ac5018f21fea8e8,217,0ceb85bf0ff37ed3,1,1299,1299
