m,K,K_over_m,cycle_min,cycle_max,rng_seed,trial_idx
1500,10202,6.801333333333333,10194.0,10198.0,15139610080059092548,47
1500,9410,6.273333333333333,9394.0,9406.0,14641264604231835500,49
100,415,4.15,400.0,411.0,3426172156645473468,50
100,750,7.5,720.0,746.0,8140595136915126893,51
100,750,7.5,720.0,746.0,7047308425267127548,52
119,962,8.084033613445378,950.0,958.0,17050037521315980881,77
100,816,8.16,804.0,808.0,1138763401608045370,54
119,962,8.084033613445378,950.0,958.0,10280009930282864441,78
100,816,8.16,804.0,808.0,12658639053091445437,55
100,506,5.06,496.0,502.0,1927568805030797612,56
100,770,7.7,762.0,766.0,6453159554231503530,57
100,770,7.7,762.0,766.0,16914875967353691873,59
100,750,7.5,720.0,746.0,8912127429878063604,60
100,770,7.7,762.0,766.0,7970137428809670750,61
119,962,8.084033613445378,950.0,958.0,11977941613541007405,81
100,770,7.7,762.0,766.0,817944848563746491,62
100,770,7.7,762.0,766.0,14209065023292527104,63
103,770,7.475728155339806,762.0,766.0,9228280668402484488,107
100,816,8.16,804.0,808.0,2300885451911468900,64
119,962,8.084033613445378,950.0,958.0,2254365552323965103,83
100,770,7.7,762.0,766.0,322646254758124801,65
100,816,8.16,804.0,808.0,13134181915368151853,66
100,816,8.16,804.0,808.0,5056099991561854348,67
103,770,7.475728155339806,762.0,766.0,9412677276849817290,108
100,816,8.16,804.0,808.0,854951789988854883,68
100,816,8.16,804.0,808.0,10320075024043791470,69
100,816,8.16,804.0,808.0,18142921419154923391,70
103,750,7.281553398058253,720.0,746.0,13835033331402872405,111
100,816,8.16,804.0,808.0,8916524582282583730,71
119,962,8.084033613445378,950.0,958.0,14851738375175651504,86
156,750,4.8076923076923075,720.0,746.0,8544340217362978435,62
103,750,7.281553398058253,720.0,746.0,3303956276241945496,116
100,415,4.15,400.0,411.0,7274774645338347051,72
119,770,6.470588235294118,762.0,766.0,16039258528093678810,88
100,666,6.66,656.0,662.0,1536696855815859756,73
100,770,7.7,762.0,766.0,15006069969522897213,74
156,770,4.935897435897436,762.0,766.0,17721802632970720052,63
100,816,8.16,804.0,808.0,15863280128194337951,75
100,816,8.16,804.0,808.0,2574606527048969704,76
100,816,8.16,804.0,808.0,7886418304630385042,77
100,750,7.5,720.0,746.0,17071964740401386581,78
156,770,4.935897435897436,762.0,766.0,11079804920802995572,64
100,770,7.7,762.0,766.0,2137688370481753093,79
119,962,8.084033613445378,950.0,958.0,15010523116262309149,92
141,770,5.460992907801418,762.0,766.0,320542228617587123,153
100,770,7.7,762.0,766.0,12783507340148334324,81
100,816,8.16,804.0,808.0,12498517942733372678,82
100,770,7.7,762.0,766.0,1090857907716219840,83
100,750,7.5,720.0,746.0,9543637664469148774,84
100,816,8.16,804.0,808.0,2063569616920903161,85
100,816,8.16,804.0,808.0,5639596142452946056,86
100,750,7.5,720.0,746.0,17248746852266887185,87
100,816,8.16,804.0,808.0,1834512183042095357,88
119,962,8.084033613445378,950.0,958.0,16727873437012322931,94
100,770,7.7,762.0,766.0,4196220752112025980,89
100,750,7.5,720.0,746.0,2895359786345253393,90
119,962,8.084033613445378,950.0,958.0,3923467787116671125,96
100,816,8.16,804.0,808.0,3814802348437987126,91
156,770,4.935897435897436,762.0,766.0,2599135200011320369,66
100,415,4.15,400.0,411.0,11025616576545353963,92
100,415,4.15,400.0,411.0,4064283399521847239,93
100,506,5.06,496.0,502.0,10465701071695549172,94
100,816,8.16,804.0,808.0,16717238934759421778,95
119,962,8.084033613445378,950.0,958.0,12510113960074127569,99
100,770,7.7,762.0,766.0,11974320692710630123,96
100,506,5.06,496.0,502.0,16068083397146797417,97
141,750,5.319148936170213,720.0,746.0,7658302440558798603,160
100,750,7.5,720.0,746.0,7397586546109431039,98
100,816,8.16,804.0,808.0,12217442035910672925,99
100,816,8.16,804.0,808.0,8730690282779649915,100
107,770,7.196261682242991,762.0,766.0,16495552902706111647,192
141,770,5.460992907801418,762.0,766.0,14022764329160879666,162
167,1350,8.083832335329342,1332.0,1346.0,16662051331171263734,192
119,962,8.084033613445378,950.0,958.0,15226524136402829285,104
100,415,4.15,400.0,411.0,13463286535389998706,102
100,666,6.66,656.0,662.0,9523909926429329710,103
100,770,7.7,762.0,766.0,2679420573481466283,104
100,816,8.16,804.0,808.0,5771895897965529843,105
119,962,8.084033613445378,950.0,958.0,13114883322077047788,106
119,962,8.084033613445378,950.0,958.0,16648886880392625160,107
100,415,4.15,400.0,411.0,40489178612220077,106
100,770,7.7,762.0,766.0,17932943691642766211,107
119,962,8.084033613445378,950.0,958.0,15343428152420762101,108
100,770,7.7,762.0,766.0,3045196058518221700,108
100,415,4.15,400.0,411.0,7992528606995812490,109
119,962,8.084033613445378,950.0,958.0,10050440712824880732,110
100,770,7.7,762.0,766.0,7480214721317827908,110
141,762,5.404255319148936,752.0,758.0,11887729291029172214,166
100,415,4.15,400.0,411.0,731040621321409277,112
100,770,7.7,762.0,766.0,11230780099511161629,113
100,770,7.7,762.0,766.0,3912316270068391875,114
100,750,7.5,720.0,746.0,10074853492070376668,115
100,750,7.5,720.0,746.0,14031769599202730035,116
119,770,6.470588235294118,762.0,766.0,14429800967134071962,113
100,816,8.16,804.0,808.0,16707919740919478247,117
100,770,7.7,762.0,766.0,1272977027806201613,118
100,816,8.16,804.0,808.0,1384196398175188541,119
119,962,8.084033613445378,950.0,958.0,11678550235288361384,115
156,770,4.935897435897436,762.0,766.0,8320615238747822036,70
100,816,8.16,804.0,808.0,9783092403517617410,120
100,770,7.7,762.0,766.0,16367886011772974747,121
100,816,8.16,804.0,808.0,12931088705305405596,122
119,962,8.084033613445378,950.0,958.0,7035115012329462058,116
100,816,8.16,804.0,808.0,2413458337549721961,123
100,816,8.16,804.0,808.0,11292687940227282708,124
100,816,8.16,804.0,808.0,3038761688522826645,125
100,816,8.16,804.0,808.0,11479437508988163568,126
100,816,8.16,804.0,808.0,3544703327188575488,127
100,816,8.16,804.0,808.0,9574192536840912670,128
100,770,7.7,762.0,766.0,13355951038933955014,129
119,770,6.470588235294118,762.0,766.0,10386625960509420318,122
111,750,6.756756756756757,720.0,746.0,8099915443958125748,9
100,770,7.7,762.0,766.0,13637579978198760341,130
167,1392,8.335329341317365,1368.0,1384.0,567477272136029110,194
100,770,7.7,762.0,766.0,8468788737444473377,131
100,816,8.16,804.0,808.0,2553814855791491834,132
111,770,6.936936936936937,762.0,766.0,6221563637604453484,11
100,770,7.7,762.0,766.0,4912626325550874811,133
100,816,8.16,804.0,808.0,3952234626588565871,134
100,816,8.16,804.0,808.0,17055359142199178206,135
100,816,8.16,804.0,808.0,17006778105915370943,136
100,762,7.62,752.0,758.0,13744100384618774685,137
100,750,7.5,720.0,746.0,6744398962459718561,139
100,816,8.16,804.0,808.0,12902457516007002059,140
100,750,7.5,720.0,746.0,11470502070164822580,141
100,770,7.7,762.0,766.0,18083502540825850277,142
100,770,7.7,762.0,766.0,4425920788142122327,143
100,816,8.16,804.0,808.0,576799613690984518,145
100,415,4.15,400.0,411.0,15177736745684735347,146
111,770,6.936936936936937,762.0,766.0,16509001664727124300,17
100,816,8.16,804.0,808.0,14174289101035987663,147
119,770,6.470588235294118,762.0,766.0,761304844116384284,129
100,750,7.5,720.0,746.0,10458950422049867498,148
100,816,8.16,804.0,808.0,13591367939698174910,149
111,750,6.756756756756757,720.0,746.0,374615137708025314,18
167,1392,8.335329341317365,1368.0,1384.0,10818702498279923360,195
100,770,7.7,762.0,766.0,8228123197524769151,150
100,770,7.7,762.0,766.0,588250163995634457,151
100,816,8.16,804.0,808.0,9492291044375542595,152
100,750,7.5,720.0,746.0,17587838116379662013,153
100,816,8.16,804.0,808.0,5726003128606697388,154
141,750,5.319148936170213,720.0,746.0,14958304008707375129,184
100,750,7.5,720.0,746.0,14259079819319905216,155
111,666,6.0,656.0,662.0,7617564968725816371,22
100,770,7.7,762.0,766.0,9336547532345370267,156
100,770,7.7,762.0,766.0,6624935067077673676,157
100,816,8.16,804.0,808.0,12077919041959468558,158
100,415,4.15,400.0,411.0,12541422834040462582,159
119,962,8.084033613445378,950.0,958.0,13356125078757675100,136
100,750,7.5,720.0,746.0,5180796185951887688,160
100,816,8.16,804.0,808.0,9175339650273467267,161
100,816,8.16,804.0,808.0,14896652143085996627,162
167,770,4.610778443113772,762.0,766.0,8408804798408587441,197
100,415,4.15,400.0,411.0,7895044653529882909,163
100,816,8.16,804.0,808.0,7547718131099520396,164
100,816,8.16,804.0,808.0,7219816741768460791,165
100,816,8.16,804.0,808.0,10680691474321701880,166
100,816,8.16,804.0,808.0,15232888334270861337,167
100,816,8.16,804.0,808.0,86086516835117622,168
100,816,8.16,804.0,808.0,11413408348794997731,169
119,962,8.084033613445378,950.0,958.0,13811916844881787599,139
100,750,7.5,720.0,746.0,7008176844020145485,170
119,750,6.302521008403361,720.0,746.0,2206280725519394261,140
100,816,8.16,804.0,808.0,8463254218032008037,171
111,770,6.936936936936937,762.0,766.0,206977925688783398,29
100,816,8.16,804.0,808.0,1974804918767534704,172
100,770,7.7,762.0,766.0,5016565961481897962,173
100,816,8.16,804.0,808.0,6893626123156779908,174
119,962,8.084033613445378,950.0,958.0,5062073900129708269,142
119,770,6.470588235294118,762.0,766.0,1771107816867028118,143
167,1392,8.335329341317365,1368.0,1384.0,10104603419396643744,198
100,816,8.16,804.0,808.0,15036472663668822025,175
119,962,8.084033613445378,950.0,958.0,16794083713201864701,144
100,816,8.16,804.0,808.0,9043344968666500115,177
119,962,8.084033613445378,950.0,958.0,5086611235794936837,145
119,962,8.084033613445378,950.0,958.0,15391108541210138250,146
100,816,8.16,804.0,808.0,3146764634265265070,178
119,962,8.084033613445378,950.0,958.0,10227919691695294860,147
100,666,6.66,656.0,662.0,6082784468047812075,179
100,415,4.15,400.0,411.0,9729632461094402111,180
100,750,7.5,720.0,746.0,8246277550939260883,181
100,816,8.16,804.0,808.0,10752258063736031141,182
100,816,8.16,804.0,808.0,12107572878954025301,183
119,962,8.084033613445378,950.0,958.0,7919819751942460466,149
100,816,8.16,804.0,808.0,15829707195937703251,184
119,962,8.084033613445378,950.0,958.0,12607911940824263801,150
100,415,4.15,400.0,411.0,12645625913077069265,185
100,750,7.5,720.0,746.0,7972190013777969168,186
119,962,8.084033613445378,950.0,958.0,3829551909709224013,151
111,770,6.936936936936937,762.0,766.0,3708192507902970212,36
100,816,8.16,804.0,808.0,9949989782827801756,187
100,770,7.7,762.0,766.0,16418881884570142004,188
119,770,6.470588235294118,762.0,766.0,13607606532801052008,152
100,816,8.16,804.0,808.0,14087344335092324459,189
100,750,7.5,720.0,746.0,3529426488469530918,190
100,816,8.16,804.0,808.0,11396654996351870561,191
100,750,7.5,720.0,746.0,1887323222246955512,192
100,415,4.15,400.0,411.0,7738560289517728820,193
100,816,8.16,804.0,808.0,18266442244708350725,194
100,666,6.66,656.0,662.0,13235963029149028709,195
100,816,8.16,804.0,808.0,15982298207975967593,196
100,816,8.16,804.0,808.0,12326572775014630553,197
119,962,8.084033613445378,950.0,958.0,1361498293903528357,155
119,770,6.470588235294118,762.0,766.0,11487710933957916452,156
100,770,7.7,762.0,766.0,4334321892614317848,198
119,770,6.470588235294118,762.0,766.0,1336332195322570515,157
100,415,4.15,400.0,411.0,5027347628971901778,199
103,750,7.281553398058253,720.0,746.0,14927275479814530658,0
111,750,6.756756756756757,720.0,746.0,17874690653027170911,45
103,762,7.398058252427185,752.0,758.0,7090967545538348921,10
103,770,7.475728155339806,762.0,766.0,9821285773364928416,14
119,962,8.084033613445378,950.0,958.0,16147046234504034384,161
141,770,5.460992907801418,762.0,766.0,13802002319839800132,193
119,770,6.470588235294118,762.0,766.0,17309937168423798833,162
119,962,8.084033613445378,950.0,958.0,1562693352482387718,163
162,770,4.753086419753086,762.0,766.0,13438238385913535010,126
103,750,7.281553398058253,720.0,746.0,6830538891601854478,19
103,770,7.475728155339806,762.0,766.0,4896561225044768299,20
119,770,6.470588235294118,762.0,766.0,18093037864577601956,168
119,962,8.084033613445378,950.0,958.0,10575468299929401140,169
119,962,8.084033613445378,950.0,958.0,14193525623591804645,170
119,962,8.084033613445378,950.0,958.0,12346155092409116237,172
119,750,6.302521008403361,720.0,746.0,11769125207193414581,173
119,962,8.084033613445378,950.0,958.0,7974407813837443379,174
119,962,8.084033613445378,950.0,958.0,6795182651721483604,176
141,770,5.460992907801418,762.0,766.0,9969051960210376656,197
111,770,6.936936936936937,762.0,766.0,9301267578339461514,64
103,770,7.475728155339806,762.0,766.0,2023140422688847016,29
103,506,4.912621359223301,496.0,502.0,13514728962703611249,30
119,962,8.084033613445378,950.0,958.0,8079713032017771933,179
103,770,7.475728155339806,762.0,766.0,9130969293030013606,33
103,770,7.475728155339806,762.0,766.0,16922995558028013592,34
156,762,4.884615384615385,752.0,758.0,11235010789175041635,78
111,770,6.936936936936937,762.0,766.0,10514465153874597370,70
103,750,7.281553398058253,720.0,746.0,481322414791240351,37
111,770,6.936936936936937,762.0,766.0,14226851753989963005,72
156,750,4.8076923076923075,720.0,746.0,15717764905854068716,79
103,506,4.912621359223301,496.0,502.0,7928896078798676779,41
119,750,6.302521008403361,720.0,746.0,11912906969303166577,182
119,962,8.084033613445378,950.0,958.0,10379092440659990764,183
119,962,8.084033613445378,950.0,958.0,8363884590404736677,184
111,666,6.0,656.0,662.0,4646349257758127678,81
280,1710,6.107142857142857,1692.0,1706.0,149967984959605940,168
111,770,6.936936936936937,762.0,766.0,18271182228259162594,83
103,770,7.475728155339806,762.0,766.0,2880931403909096074,48
103,750,7.281553398058253,720.0,746.0,12941145690592587753,50
119,962,8.084033613445378,950.0,958.0,7461780861604689775,188
119,962,8.084033613445378,950.0,958.0,6377551386253314610,189
103,762,7.398058252427185,752.0,758.0,11609661142002463368,53
103,770,7.475728155339806,762.0,766.0,15337840765708072379,54
111,762,6.864864864864865,752.0,758.0,10149476126860406560,91
103,750,7.281553398058253,720.0,746.0,881508302017446846,122
146,770,5.273972602739726,762.0,766.0,5709355917680196791,8
119,962,8.084033613445378,950.0,958.0,15819994624263497234,193
119,962,8.084033613445378,950.0,958.0,4548461421046610331,194
103,770,7.475728155339806,762.0,766.0,8751036543014677744,60
103,750,7.281553398058253,720.0,746.0,18375206882604763286,63
103,770,7.475728155339806,762.0,766.0,15237219410874440607,125
103,750,7.281553398058253,720.0,746.0,12959968379000465495,127
111,770,6.936936936936937,762.0,766.0,8687000565836500581,95
103,750,7.281553398058253,720.0,746.0,12524956568827909304,131
103,770,7.475728155339806,762.0,766.0,1262749513003949220,132
156,770,4.935897435897436,762.0,766.0,13316985020851904673,83
103,762,7.398058252427185,752.0,758.0,15729746314986530990,134
185,1470,7.945945945945946,1452.0,1466.0,9777538294955092644,108
156,762,4.884615384615385,752.0,758.0,17270946360699804154,84
111,770,6.936936936936937,762.0,766.0,5225030203665459724,103
156,750,4.8076923076923075,720.0,746.0,17685760433939283648,85
103,770,7.475728155339806,762.0,766.0,2663598577824044188,145
103,770,7.475728155339806,762.0,766.0,14835496367458699461,146
103,762,7.398058252427185,752.0,758.0,10137059428598947911,147
111,750,6.756756756756757,720.0,746.0,17023872421284771822,108
103,770,7.475728155339806,762.0,766.0,6023989713634462612,153
111,666,6.0,656.0,662.0,9407638686443767098,111
123,770,6.260162601626016,762.0,766.0,9980084079642360614,8
103,770,7.475728155339806,762.0,766.0,1661643279516928864,160
103,770,7.475728155339806,762.0,766.0,2866995356316534847,75
123,986,8.016260162601625,976.0,982.0,280074091319803558,14
103,762,7.398058252427185,752.0,758.0,17699953537175716506,78
103,666,6.466019417475728,656.0,662.0,17728657856331201837,165
103,770,7.475728155339806,762.0,766.0,9940397879820210273,168
103,666,6.466019417475728,656.0,662.0,3981894720421051054,83
103,762,7.398058252427185,752.0,758.0,15184469229989896049,85
103,762,7.398058252427185,752.0,758.0,9803406376303507133,172
103,750,7.281553398058253,720.0,746.0,1527148581653465994,173
123,770,6.260162601626016,762.0,766.0,12088734515078182581,17
103,770,7.475728155339806,762.0,766.0,15046697207061695569,90
111,770,6.936936936936937,762.0,766.0,9881603595243583083,123
103,750,7.281553398058253,720.0,746.0,171954502827074662,175
123,770,6.260162601626016,762.0,766.0,1492358619081740922,18
173,1350,7.803468208092486,1332.0,1346.0,10989265712873446341,5
103,770,7.475728155339806,762.0,766.0,6940236501601961923,180
111,750,6.756756756756757,720.0,746.0,11713481058509579222,128
103,750,7.281553398058253,720.0,746.0,7736349319886383414,98
103,770,7.475728155339806,762.0,766.0,10804827440470145214,183
103,770,7.475728155339806,762.0,766.0,14221132368058437831,186
123,962,7.821138211382114,950.0,958.0,4894076059964623596,22
123,962,7.821138211382114,950.0,958.0,15271868094631391879,23
103,762,7.398058252427185,752.0,758.0,4835443057244418389,192
123,962,7.821138211382114,950.0,958.0,11518848825146050728,26
123,962,7.821138211382114,950.0,958.0,3990393404435678411,27
103,770,7.475728155339806,762.0,766.0,8176412804115010030,196
103,770,7.475728155339806,762.0,766.0,5332532689953331440,198
111,770,6.936936936936937,762.0,766.0,8605431479826420885,139
107,506,4.728971962616822,496.0,502.0,2671590285252937326,1
111,770,6.936936936936937,762.0,766.0,15804394488603226167,142
111,770,6.936936936936937,762.0,766.0,13764790802561199304,143
111,770,6.936936936936937,762.0,766.0,2428763769011280594,145
123,770,6.260162601626016,762.0,766.0,18073845741075166282,32
111,750,6.756756756756757,720.0,746.0,2220247493493123187,147
123,962,7.821138211382114,950.0,958.0,16813437156357785680,34
111,762,6.864864864864865,752.0,758.0,17521764631944188802,151
107,750,7.009345794392523,720.0,746.0,14651146114350400826,11
111,770,6.936936936936937,762.0,766.0,1170282369879354101,153
123,962,7.821138211382114,950.0,958.0,3953175640359564440,36
123,962,7.821138211382114,950.0,958.0,8474384895130882412,38
111,770,6.936936936936937,762.0,766.0,5293226046425921591,157
123,962,7.821138211382114,950.0,958.0,12393313106165897992,43
111,666,6.0,656.0,662.0,5548554199787451041,161
123,962,7.821138211382114,950.0,958.0,12986529507481721933,48
107,770,7.196261682242991,762.0,766.0,2089936409567550887,32
